,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Item_Outlet_Sales,Item_Type_Baking Goods,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Identifier_OUT010,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Size_Unknown,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Forecasted_Sales,Deviation,Inventory_Status
8102,NCL30,18.1,0,0.048940428,127.5336,1997,1789.6704,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2029.2406957213238,-239.57029572132387,Out of Stock
8103,FDT02,12.6,0,0.02429329,33.4874,2009,105.8622,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,190.4972400340651,-84.6350400340651,Out of Stock
8104,FDT25,7.5,0,0.050829881,122.7072,1999,1470.0864,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,2104.8381737701534,-634.7517737701535,Out of Stock
8105,FDH53,20.5,1,0.0,83.2592,2007,1155.8288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1485.5006079047562,-329.6718079047562,Out of Stock
8106,DRB48,16.75,1,0.024994069,37.4822,2007,549.9508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,750.1038231333063,-200.1530231333063,Out of Stock
8107,FDX16,17.85,0,0.110152524,150.205,1998,149.805,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,403.50705057823393,-253.70205057823392,Out of Stock
8108,FDH48,13.5,0,0.060603014,85.554,2002,1731.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1293.5275154200444,437.5524845799555,Excess Stock
8109,FDF20,12.85,0,0.033192524,199.0768,1987,3153.2288,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3293.854540658481,-140.62574065848094,Out of Stock
8110,FDJ03,12.35,1,0.121174241,47.8692,1998,49.2692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-1211.0051701085858,1260.2743701085858,Excess Stock
8111,DRJ35,10.1,0,0.046848053,60.6878,2007,363.5268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1091.8833625703078,-728.3565625703078,Out of Stock
8112,NCN17,11.0,0,0.05489331,101.9358,1987,1105.8938,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1739.7293853390784,-633.8355853390783,Out of Stock
8113,FDN09,14.15,0,0.034868095,243.7828,2004,6579.4356,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3984.3179349410966,2595.117665058903,Excess Stock
8114,NCR30,20.6,0,0.070933894,74.8696,1987,223.7088,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1269.6067856425107,-1045.8979856425108,Out of Stock
8115,FDW23,5.765,0,0.0821398,37.2164,1999,579.246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,712.171419684535,-132.92541968453497,Out of Stock
8116,DRN35,8.01,0,0.117580062,36.6532,1998,71.9064,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-1333.1066029216981,1405.0130029216982,Excess Stock
8117,FDL08,10.8,0,0.049819857,243.2144,2002,1225.072,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,3841.689670337061,-2616.617670337061,Out of Stock
8118,DRL35,15.7,0,0.030877303,42.177,2007,735.709,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,798.4885982166707,-62.779598216670706,Out of Stock
8119,NCS42,8.6,0,0.069524391,91.8146,1999,2371.5796,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1594.3377023279231,777.2418976720769,Excess Stock
8120,NCY29,12.857645184135976,0,0.076860103,55.993,1985,1471.418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2353.5116107433228,-882.0936107433229,Out of Stock
8121,FDO32,6.36,0,0.121034655,47.506,2009,1071.938,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,519.8157245439895,552.1222754560106,Excess Stock
8122,NCU17,5.32,0,0.092865746,100.6674,2004,2648.5524,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1751.5615311387533,896.9908688612468,Excess Stock
8123,FDY03,12.857645184135976,1,0.075753207,111.1202,1985,3150.5656,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3249.1378640864696,-98.57226408646966,Out of Stock
8124,NCI30,12.857645184135976,0,0.103188491,244.346,1985,246.346,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1963.3237354544672,-1716.9777354544672,Out of Stock
8125,FDI04,12.857645184135976,1,0.072559351,199.3426,1985,3757.1094,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4636.665122348051,-879.5557223480514,Out of Stock
8126,FDC35,7.435,0,0.122735471,205.2638,1987,3520.0846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3338.374521043325,181.71007895667526,Excess Stock
8127,FDN38,6.615,1,0.091971856,251.6408,1997,6008.1792,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4074.699215076903,1933.4799849230967,Excess Stock
8128,FDJ48,11.3,0,0.056434817,247.8118,1997,2964.1416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,3921.269007385604,-957.1274073856039,Out of Stock
8129,FDH57,10.895,0,0.035740763,131.9284,2004,659.142,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2276.2592978956327,-1617.1172978956326,Out of Stock
8130,FDI40,11.5,1,0.125602951,100.8358,1997,2111.2518,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1610.935227548584,500.31657245141605,Excess Stock
8131,FDF50,12.857645184135976,0,0.116762173,198.9768,1985,4729.8432,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4585.950230094087,143.89296990591356,Excess Stock
8132,FDA07,7.55,1,0.030918873,123.9072,1987,1102.5648,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2191.0726617036175,-1088.5078617036174,Out of Stock
8133,FDZ60,20.5,0,0.119848041,109.4596,2009,431.4384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1432.275604231099,-1000.8372042310989,Out of Stock
8134,FDW38,5.325,1,0.139464425,53.2298,2007,1240.3854,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,887.3834133135115,353.0019866864884,Excess Stock
8135,NCF55,6.675,0,0.021666335,33.3874,1997,1235.059,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,572.7657165701537,662.2932834298463,Excess Stock
8136,FDR37,16.5,1,0.066249551,183.3292,1997,2006.7212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2993.8755688031824,-987.1543688031825,Out of Stock
8137,FDZ33,10.195,0,0.107564024,149.0076,1999,1182.4608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,2449.1207385332327,-1266.6599385332327,Out of Stock
8138,FDV01,19.2,1,0.085122855,155.4314,2002,3568.0222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2480.4984482216687,1087.5237517783312,Excess Stock
8139,FDI02,15.7,1,0.115031783,114.1202,2009,787.6414,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1619.8096580179988,-832.1682580179988,Out of Stock
8140,DRH25,18.7,0,0.014580886,50.2324,1987,623.1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,863.9865994668094,-240.79779946680935,Out of Stock
8141,NCY29,13.65,0,0.077548732,55.093,2009,452.744,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,640.7199396415685,-187.97593964156852,Out of Stock
8142,FDR04,12.857645184135976,0,0.022457694,98.6068,1985,2430.17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2993.320490848455,-563.1504908484549,Out of Stock
8143,FDR44,6.11,1,0.103129612,129.5968,2002,2348.9424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2101.3640906687165,247.57830933128344,Excess Stock
8144,FDJ41,6.85,0,0.023012718,262.0594,2007,1569.9564,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4246.432239057964,-2676.4758390579636,Out of Stock
8145,FDL43,12.857645184135976,0,0.026933321,78.467,1985,3292.381,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2681.695715230976,610.6852847690238,Excess Stock
8146,FDB21,7.475,0,0.149360698,243.4854,2007,1691.7978,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3958.5759647598734,-2266.778164759873,Out of Stock
8147,NCU42,9.0,0,0.019586115,170.2474,2009,4211.185,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2480.242246302891,1730.9427536971093,Excess Stock
8148,FDY21,15.1,0,0.0,195.211,1987,3142.576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3190.312444877167,-47.73644487716683,Out of Stock
8149,FDK58,11.35,1,0.0,101.5016,1997,202.4032,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1702.311860428641,-1499.908660428641,Out of Stock
8150,DRD13,15.0,0,0.049155769,65.2168,1999,958.752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1125.9846519008793,-167.23265190087932,Out of Stock
8151,FDU35,6.44,0,0.0,98.27,1997,2396.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1578.2886232328,818.5913767672,Excess Stock
8152,FDX23,6.445,0,0.049697923,95.0436,1998,94.5436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-392.8891955998291,487.4327955998291,Excess Stock
8153,FDQ39,14.8,0,0.081206491,189.2846,2002,1719.7614,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2903.6634497549485,-1183.9020497549484,Out of Stock
8154,FDR31,12.857645184135976,1,0.048924811,147.4102,1985,3207.8244,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3899.52138491766,-691.6969849176598,Out of Stock
8155,FDS28,8.18,1,0.082386011,56.6588,2004,687.1056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1070.7257923066668,-383.6201923066668,Out of Stock
8156,DRN36,15.2,0,0.050279604,94.1752,2002,2109.2544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1401.2323019521486,708.0220980478512,Excess Stock
8157,FDX60,12.857645184135976,0,0.080203852,77.996,1985,2716.464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2664.2674919136316,52.19650808636834,Excess Stock
8158,NCB54,8.76,0,0.050335829,126.2336,2007,1406.1696,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2143.5992278972994,-737.4296278972995,Out of Stock
8159,FDC15,18.1,0,0.178694026,158.9288,2009,1571.288,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2085.823288432582,-514.5352884325821,Out of Stock
8160,NCP17,12.857645184135976,0,0.027580163,62.2168,1985,1661.8368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2477.291915859928,-815.4551158599279,Out of Stock
8161,FDY39,5.305,1,0.04710181,181.8608,1999,4594.02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3076.941291298962,1517.0787087010385,Excess Stock
8162,FDH33,12.85,0,0.121914662,43.5428,1999,615.1992,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,769.8372602522893,-154.63806025228928,Out of Stock
8163,FDG09,12.857645184135976,1,0.047704151,187.2556,1985,4506.1344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4530.208675637455,-24.074275637454775,Out of Stock
8164,FDO10,12.857645184135976,1,0.01268995,56.4588,1985,973.3996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2424.076970949608,-1450.677370949608,Out of Stock
8165,FDD39,12.857645184135976,0,0.06981517,214.385,1985,4327.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4724.06026579464,-396.3602657946403,Out of Stock
8166,FDJ09,15.0,0,0.058513255,46.9744,2002,679.116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,671.5500340882242,7.565965911775834,Excess Stock
8167,DRQ35,9.3,0,0.042357203,123.2388,1999,1857.582,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,2107.777782125798,-250.19578212579768,Out of Stock
8168,FDV38,19.25,0,0.101932076,54.5956,1999,764.3384,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,853.1162190371151,-88.77781903711514,Out of Stock
8169,FDJ60,19.35,1,0.062476391,164.5184,1987,1651.184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2752.9233230045797,-1101.7393230045798,Out of Stock
8170,FDJ15,11.35,1,0.023454399,181.9608,2007,1653.8472,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2973.0798533590587,-1319.2326533590588,Out of Stock
8171,FDR08,18.7,0,0.037681448,111.0886,1999,222.3772,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1927.8775988927514,-1705.5003988927515,Out of Stock
8172,FDZ55,6.055,0,0.025408702,160.892,1997,2396.88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2616.4544311591326,-219.57443115913247,Out of Stock
8173,FDL10,8.395,0,0.039572298,100.9042,2002,1686.4714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1544.580395666108,141.89100433389194,Excess Stock
8174,FDJ34,12.857645184135976,1,0.093202196,125.5704,1985,1001.3632,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3475.4682372234683,-2474.1050372234686,Out of Stock
8175,FDW60,12.857645184135976,1,0.016979326,177.037,1985,3352.303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4339.145430837259,-986.8424308372587,Out of Stock
8176,FDK08,9.195,1,0.122304725,99.2016,1997,809.6128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1662.3367060370683,-852.7239060370683,Out of Stock
8177,NCE42,21.1,0,0.010600287,233.9958,2004,1869.5664,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3858.4594507689735,-1988.8930507689736,Out of Stock
8178,FDR39,20.35,0,0.084273286,181.7292,2007,4013.4424,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2932.328791574474,1081.1136084255259,Excess Stock
8179,NCN17,11.0,0,0.055162827,100.3358,2009,904.8222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1371.8656573802796,-467.0434573802796,Out of Stock
8180,NCR05,10.1,0,0.054741627,200.2084,2002,3174.5344,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,3150.3856769804315,24.14872301956848,Excess Stock
8181,FDV48,12.857645184135976,1,0.051366901,77.0644,1985,3221.1404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2740.6193348603,480.5210651397001,Excess Stock
8182,DRF27,8.93,0,0.028533032,151.434,2009,1225.072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2059.1965106578205,-834.1245106578206,Out of Stock
8183,NCF07,9.0,0,0.032072321,102.2016,1999,1416.8224,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1777.224262242827,-360.40186224282706,Out of Stock
8184,FDF40,20.25,1,0.022507877,248.1092,2004,4731.1748,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4034.028615150127,697.146184849873,Excess Stock
8185,FDO28,5.765,0,0.072410764,122.5098,1999,1084.5882,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,2039.3079667154657,-954.7197667154658,Out of Stock
8186,FDB23,19.2,1,0.005611367,226.2062,2009,1579.9434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3444.907683811118,-1864.964283811118,Out of Stock
8187,FDV48,9.195,1,0.051697108,79.2644,1999,864.2084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1463.51016481115,-599.30176481115,Out of Stock
8188,FDM45,8.655,1,0.08819473,119.6756,1997,2423.512,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1948.5820831387946,474.9299168612056,Excess Stock
8189,FDC16,11.5,1,0.020611526,84.954,2002,865.54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1281.829192325055,-416.28919232505496,Out of Stock
8190,DRE25,12.857645184135976,0,0.072928316,94.412,1985,1304.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2896.364761430501,-1591.3967614305009,Out of Stock
8191,FDY35,17.6,1,0.0160526,43.9402,1999,1286.3256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,894.7948525370548,391.5307474629451,Excess Stock
8192,FDR22,19.35,1,0.018600249,110.2544,2002,2908.2144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1762.0322897084993,1146.1821102915005,Excess Stock
8193,FDZ10,17.85,0,0.04453262,127.202,1999,2656.542,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,2124.579944867786,531.9620551322141,Excess Stock
8194,FDY15,12.857645184135976,1,0.299097859,157.863,1985,469.389,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,452.1391905950684,17.249809404931625,Excess Stock
8195,DRA24,19.35,1,0.039895009,162.4868,1987,4422.2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2701.194646063339,1721.0489539366608,Excess Stock
8196,FDV37,13.0,1,0.083683243,198.5426,2002,1186.4556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,3172.805731948476,-1986.350131948476,Out of Stock
8197,FDO10,13.65,1,0.012749289,58.8588,2004,973.3996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1148.6110186824726,-175.21141868247264,Out of Stock
8198,FDR59,12.857645184135976,1,0.063554289,263.6594,1985,3401.5722,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,5669.776343795231,-2268.2041437952307,Out of Stock
8199,FDR34,17.0,1,0.016030344,228.0352,2009,2748.4224,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3431.887865754501,-683.4654657545011,Out of Stock
8200,FDG16,15.25,0,0.090324849,214.4192,2007,4961.5416,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3445.1020868404394,1516.4395131595602,Excess Stock
8201,FDO03,12.857645184135976,1,0.03670437,228.1352,1985,9390.4432,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,5119.547741799089,4270.895458200911,Excess Stock
8202,FDC09,15.5,1,0.026342897,104.1332,1999,1230.3984,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1905.0629996440061,-674.6645996440061,Out of Stock
